ZipCode,SalePrice,Acreage,LandValue,BuildingValue,TotalValue,FinishedArea,YearBuilt,Bedrooms,FullBath,HalfBath,Parks Per Zip,Acres of Parks Per Zip,ADA Park in Zip,Sports Fields in Zip,Walk Path in Zip
37013,180000,2.64,49600,128200,177800,2130,1993,3,2,0,5,327.44,True,True,True
37013,108000,0.29,25000,91700,116700,1358,1993,3,2,0,5,327.44,True,True,True
37013,99900,0.21,15500,89800,105300,1550,1977,3,1,1,5,327.44,True,True,True
37013,189900,0.23,25000,108700,133700,1579,1994,3,2,0,5,327.44,True,True,True
37013,81000,0.14,13000,50700,63700,1174,1983,2,2,0,5,327.44,True,True,True
37013,111000,0.31,26000,85600,111600,1278,1990,3,2,0,5,327.44,True,True,True
37013,74000,0.12,13000,48800,61800,1112,1983,3,2,0,5,327.44,True,True,True
37013,105000,0.11,14000,61900,75900,1060,1985,3,1,1,5,327.44,True,True,True
37013,184000,0.29,29500,121800,151300,1958,1986,3,3,0,5,327.44,True,True,True
37013,84900,0.13,11900,47200,59100,1150,1984,2,1,1,5,327.44,True,True,True
37013,185000,0.3,22000,127300,149300,2425,1976,3,2,0,5,327.44,True,True,True
37013,156900,0.33,27500,99500,127000,1818,1984,3,2,0,5,327.44,True,True,True
37013,115900,0.13,13000,64800,77800,1208,1984,2,2,0,5,327.44,True,True,True
37013,135000,0.25,20400,88200,108600,1333,1985,3,2,0,5,327.44,True,True,True
37013,165000,0.24,20400,95700,116100,1522,1985,3,3,0,5,327.44,True,True,True
37013,118000,0.32,20400,83400,103800,1294,1983,3,2,0,5,327.44,True,True,True
37013,147000,0.23,22000,97300,119300,1521,1995,3,2,0,5,327.44,True,True,True
37013,66000,0.12,13000,33600,46600,840,1984,2,1,1,5,327.44,True,True,True
37013,165000,0.34,24000,91700,115700,2416.5,1968,3,2,0,5,327.44,True,True,True
37013,115100,0.29,24000,88900,112900,1066,1970,3,2,0,5,327.44,True,True,True
37013,123500,0.18,18000,64300,82300,1333,1972,3,1,1,5,327.44,True,True,True
37013,144000,0.25,17500,82700,100200,2275.20006,1968,4,2,0,5,327.44,True,True,True
37013,136000,0.4,25000,103500,128500,2003,1990,4,3,0,5,327.44,True,True,True
37013,85650,0.19,15500,64700,80200,1055,1978,3,1,0,5,327.44,True,True,True
37013,159900,0.34,25000,99800,124800,2166,1981,3,3,0,5,327.44,True,True,True
37013,200000,0.26,27500,138400,165900,2472,1994,4,3,0,5,327.44,True,True,True
37013,192000,0.31,29500,126900,174300,2193,1985,3,3,0,5,327.44,True,True,True
37013,85000,0.13,11900,58600,70500,1288,1986,3,1,1,5,327.44,True,True,True
37013,85000,0.15,11900,59900,71800,1336,1986,3,1,1,5,327.44,True,True,True
37013,85000,0.13,11900,58600,70500,1288,1986,3,1,1,5,327.44,True,True,True
37013,85000,0.12,11900,59900,71800,1336,1986,3,1,1,5,327.44,True,True,True
37013,164900,0.25,20400,99500,122000,1781.63998,1978,3,2,0,5,327.44,True,True,True
37013,165000,0.26,22500,114400,136900,2016,1995,3,3,0,5,327.44,True,True,True
37013,165000,0.31,27500,84100,111600,2086.25,1979,3,1,1,5,327.44,True,True,True
37013,153000,0.25,27500,77700,106000,1200,1985,3,1,1,5,327.44,True,True,True
37013,174000,0.3,20400,139600,160000,2018.5,1989,3,3,0,5,327.44,True,True,True
37013,128500,0.23,27500,80900,108400,1270,1986,3,2,0,5,327.44,True,True,True
37013,145500,0.22,27500,72700,100200,1110,1987,3,2,0,5,327.44,True,True,True
37013,142000,0.27,27500,76500,104000,1217,1988,3,2,0,5,327.44,True,True,True
37013,131000,0.35,22500,85400,107900,1440,2003,3,2,0,5,327.44,True,True,True
37013,167000,0.26,27500,118000,145500,2057.25,1998,3,3,0,5,327.44,True,True,True
37013,129000,0.24,22000,68300,90300,1026,1990,3,2,0,5,327.44,True,True,True
37013,130000,0.23,22000,64000,86000,1052,1989,3,2,0,5,327.44,True,True,True
37013,199000,0.35,25000,135400,160400,2581,1998,3,3,0,5,327.44,True,True,True
37013,40000,0.1,13000,31600,44600,832,1983,2,1,0,5,327.44,True,True,True
37013,119600,0.18,24000,59200,83200,1080,1979,2,1,1,5,327.44,True,True,True
37013,115025,0.28,24000,95500,124100,1950,1973,3,1,1,5,327.44,True,True,True
37013,88000,0.39,17000,59600,76600,1110,1972,3,1,0,5,327.44,True,True,True
37013,83000,0.23,17000,80800,97800,1560,1974,3,1,0,5,327.44,True,True,True
37013,163000,0.23,24000,96700,122700,1503,1973,3,1,1,5,327.44,True,True,True
37013,105000,0.19,15500,79100,94600,1653.12,1979,3,2,0,5,327.44,True,True,True
37013,115000,0.21,15500,93700,109200,1782.5,1975,3,1,1,5,327.44,True,True,True
37013,96955,0.18,15500,53300,68800,888,1977,2,1,0,5,327.44,True,True,True
37013,131500,0.23,25000,66800,91800,1293,1987,2,2,0,5,327.44,True,True,True
37013,102500,0.28,14500,69000,83500,1440,1995,3,2,0,5,327.44,True,True,True
37013,109900,0.18,14000,56900,70900,1204,1984,4,1,1,5,327.44,True,True,True
37013,182500,0.27,29500,130400,159900,2470,1987,3,3,0,5,327.44,True,True,True
37013,140000,0.32,22000,88800,110800,1700,1973,3,2,0,5,327.44,True,True,True
37013,171600,0.23,22500,125700,148200,2290,1994,3,3,0,5,327.44,True,True,True
37013,85000,0.09,13000,50100,63100,1116,1985,2,1,1,5,327.44,True,True,True
37013,89900,0.12,13000,58600,71600,1284,1984,2,2,0,5,327.44,True,True,True
37013,162000,0.23,27500,102600,130100,2040,1986,3,1,1,5,327.44,True,True,True
37013,125900,0.23,20400,68800,89200,1104,1983,2,2,0,5,327.44,True,True,True
37013,135000,0.24,27500,66600,94100,1092,1984,3,2,0,5,327.44,True,True,True
37013,179900,0.19,27500,112300,139800,1782,1999,3,3,0,5,327.44,True,True,True
37013,147000,0.23,22000,101000,123000,1521,1994,2,3,0,5,327.44,True,True,True
37013,139000,0.23,22000,78500,106100,1185,1995,3,2,0,5,327.44,True,True,True
37013,125900,0.23,22000,66300,88300,962,1995,2,1,0,5,327.44,True,True,True
37013,74000,0.13,13000,32500,45500,848,1983,2,1,0,5,327.44,True,True,True
37013,164900,0.26,25000,94600,119600,1250,1988,3,2,0,5,327.44,True,True,True
37013,155000,0.24,15000,94700,109700,1924,1971,4,2,0,5,327.44,True,True,True
37013,136000,0.19,17000,64400,81400,1100,1972,3,1,0,5,327.44,True,True,True
37013,165000,0.23,24000,84700,108700,1549,1973,3,1,1,5,327.44,True,True,True
37013,223000,0.25,24000,128700,174500,2474,1973,3,2,1,5,327.44,True,True,True
37013,108500,0.24,24000,63300,87300,1040,1984,3,2,0,5,327.44,True,True,True
37013,122000,0.19,18000,50200,68200,1438.375,1985,2,2,0,5,327.44,True,True,True
37013,85100,0.13,16000,46000,62000,754,1984,2,1,0,5,327.44,True,True,True
37013,139900,0.34,15000,81000,96000,1500,1972,3,1,0,5,327.44,True,True,True
37013,132500,0.18,18000,75300,93300,2100,1972,3,1,1,5,327.44,True,True,True
37013,135000,0.2,18000,74500,92500,1800,1973,4,4,0,5,327.44,True,True,True
37013,119000,0.21,18000,85500,103500,1500,1978,3,1,1,5,327.44,True,True,True
37013,105500,0.19,15500,63100,78600,888,1978,2,1,0,5,327.44,True,True,True
37013,174000,0.3,25000,107400,132400,1967,1990,3,4,0,5,327.44,True,True,True
37013,150000,0.25,17500,100000,117900,2150,1968,3,1,1,5,327.44,True,True,True
37013,154000,0.21,15500,89800,105300,1550,1977,3,1,1,5,327.44,True,True,True
37013,150000,0.25,25000,120200,145200,1687,1997,3,2,0,5,327.44,True,True,True
37013,249500,0.41,33000,202600,235600,2544.25,1986,4,2,1,5,327.44,True,True,True
37013,162000,0.32,26000,98400,124400,1473,1986,3,2,0,5,327.44,True,True,True
37013,181000,0.3,22500,140400,162900,2478,1987,3,4,0,5,327.44,True,True,True
37013,202000,0.34,29500,131200,160700,2440,1984,4,3,0,5,327.44,True,True,True
37013,174900,0.35,27500,103800,131300,2004.69,1987,3,2,0,5,327.44,True,True,True
37013,101000,0.28,22000,87800,109800,1617,1975,3,2,0,5,327.44,True,True,True
37013,131900,0.24,27500,70100,97600,1257,1979,3,2,0,5,327.44,True,True,True
37013,175900,0.25,27500,82900,110400,1500,1979,3,1,1,5,327.44,True,True,True
37013,82000,0.1,13000,59800,73700,1134,1984,2,2,0,5,327.44,True,True,True
37013,127500,0.42,27500,98500,126000,1880,1984,4,2,0,5,327.44,True,True,True
37013,136500,0.27,27500,122900,150400,2487,1986,3,2,0,5,327.44,True,True,True
37013,125000,0.26,20400,91500,111900,1442,1984,3,2,0,5,327.44,True,True,True
37013,130000,0.28,20400,80800,101200,1156,1984,3,2,0,5,327.44,True,True,True
37013,126000,0.23,27500,82100,109600,1536,1983,3,1,0,5,327.44,True,True,True
37013,160000,0.28,20400,113900,134300,1458,1987,3,2,0,5,327.44,True,True,True
37013,152000,0.24,27500,85000,112500,1825,1983,3,2,0,5,327.44,True,True,True
37013,156000,0.35,20400,95800,116200,1563,1989,3,3,0,5,327.44,True,True,True
37013,179900,0.46,27500,119800,147300,2054,2001,3,2,0,5,327.44,True,True,True
37013,157000,0.23,22000,95600,117600,1521,1995,4,2,1,5,327.44,True,True,True
37013,83000,0.18,15000,68300,86600,1692.89996,1978,3,1,1,5,327.44,True,True,True
37013,140000,0.26,24000,79200,103200,1665,1967,3,1,1,5,327.44,True,True,True
37013,168000,0.27,15000,79800,97600,2014,1971,3,1,0,5,327.44,True,True,True
37013,160000,0.32,17000,86300,103300,1318,1974,3,1,1,5,327.44,True,True,True
37013,90000,0.41,17000,61600,78600,1060,1972,3,1,0,5,327.44,True,True,True
37013,136000,0.18,17000,83500,100500,2000.85998,1974,3,1,1,5,327.44,True,True,True
37013,105000,0.22,17000,70800,87800,1416,1977,4,2,0,5,327.44,True,True,True
37013,50000,0.26,24000,93200,117200,1642,1974,3,2,0,5,327.44,True,True,True
37013,107500,0.12,18000,45300,63300,1438.375,1985,2,2,0,5,327.44,True,True,True
37013,135000,0.3,15000,69900,84900,1000,1970,3,1,0,5,327.44,True,True,True
37013,110999,0.23,15500,76500,92000,1512,1979,3,1,0,5,327.44,True,True,True
37013,175000,0.39,17500,137200,154700,2388,1964,3,2,0,5,327.44,True,True,True
37013,102500,0.18,15500,64900,80400,1332,1978,3,1,0,5,327.44,True,True,True
37013,169000,0.35,25000,115000,140000,2367,1994,5,3,0,5,327.44,True,True,True
37013,144000,0.35,25000,95800,120800,2060,1980,3,2,0,5,327.44,True,True,True
37013,103000,0.19,15500,64800,80300,957,1978,3,1,0,5,327.44,True,True,True
37013,152000,0.27,22000,80700,102700,1707,1976,4,2,0,5,327.44,True,True,True
37013,169999,0.3,22000,97900,119900,1512,1977,3,1,1,5,327.44,True,True,True
37013,108000,0.14,14000,56400,70400,1116,1984,2,1,1,5,327.44,True,True,True
37013,182000,0.23,27500,108700,136200,1663,1987,3,3,0,5,327.44,True,True,True
37013,190000,0.23,27500,104900,132400,1939,1987,3,3,0,5,327.44,True,True,True
37013,137000,0.22,27500,72400,99900,1255,1984,3,2,0,5,327.44,True,True,True
37013,112000,0.07,13000,64200,77200,1410,1986,3,2,1,5,327.44,True,True,True
37013,149000,0.3,27500,82000,109500,1924,1979,3,1,1,5,327.44,True,True,True
37013,182000,0.31,27500,98300,127000,2007.5,1979,4,2,1,5,327.44,True,True,True
37013,100000,0.1,13000,60800,73800,1172,1984,2,2,0,5,327.44,True,True,True
37013,160000,0.23,27500,94500,122000,1664,1987,3,3,0,5,327.44,True,True,True
37013,165000,0.23,27500,106300,133800,1485,1986,3,1,1,5,327.44,True,True,True
37013,162000,0.28,27500,87000,114500,1436,1986,3,1,1,5,327.44,True,True,True
37013,122000,0.13,11900,66500,78400,1496,1997,3,2,0,5,327.44,True,True,True
37013,144000,0.26,20400,96600,117000,1344,1987,3,2,0,5,327.44,True,True,True
37013,114000,0.21,27500,68800,96300,1229,1980,3,2,0,5,327.44,True,True,True
37013,162500,0.19,27500,84500,112000,1468,1990,3,2,0,5,327.44,True,True,True
37013,110000,0.27,25000,72900,97900,1072,1998,3,2,0,5,327.44,True,True,True
37013,105000,0.18,22500,79900,102400,1212,1999,3,2,0,5,327.44,True,True,True
37013,180000,0.54,22500,110800,133300,1797,2000,3,3,0,5,327.44,True,True,True
37013,147500,0.2,26000,83200,109200,1231,1998,3,2,0,5,327.44,True,True,True
37013,188000,0.44,27500,100700,128200,1967.25,1996,3,3,0,5,327.44,True,True,True
37013,134900,0.24,22000,68900,90900,1092,1990,3,2,0,5,327.44,True,True,True
37013,125000,0.28,22000,71100,93100,1100,1993,3,2,0,5,327.44,True,True,True
37013,158000,0.24,22000,103200,125200,1786.5,1994,3,2,1,5,327.44,True,True,True
37013,195500,0.34,24000,100500,127900,1750.75,1967,3,2,1,5,327.44,True,True,True
37013,134000,0.24,24000,81000,105000,1175,1973,3,1,1,5,327.44,True,True,True
37013,115000,0.39,24000,64100,88100,1512,1976,4,2,0,5,327.44,True,True,True
37013,148000,0.6,24000,101400,125400,1720,1970,6,4,0,5,327.44,True,True,True
37013,100000,0.38,24000,83700,107900,1426,1978,3,2,0,5,327.44,True,True,True
37013,147500,0.47,25000,89900,114900,1300,1975,2,2,0,5,327.44,True,True,True
37013,110740,0.15,14000,52100,66100,1116,1984,2,1,1,5,327.44,True,True,True
37013,128600,0.34,18000,77700,95700,1500,1965,3,1,1,5,327.44,True,True,True
37013,105667,0.3,17500,80600,98100,1075,1967,3,1,0,5,327.44,True,True,True
37013,93000,0.27,18000,59200,77200,1050,1966,3,1,0,5,327.44,True,True,True
37013,129900,0.2,18000,74100,92100,1575,1970,3,1,0,5,327.44,True,True,True
37013,149000,0.23,25000,107900,132900,1999,1991,3,3,0,5,327.44,True,True,True
37013,195000,0.37,25000,108300,133300,1965,1996,3,2,1,5,327.44,True,True,True
37013,107000,0.2,15500,60800,76300,912,1977,3,1,0,5,327.44,True,True,True
37013,93100,0.16,13000,57000,70000,969,1986,2,2,0,5,327.44,True,True,True
37013,115000,0.21,27500,71900,99400,1293,1979,3,2,0,5,327.44,True,True,True
37013,165000,0.26,27500,91400,118900,1650,1980,3,3,0,5,327.44,True,True,True
37013,93000,0.12,13000,56900,69900,1104,1984,2,2,0,5,327.44,True,True,True
37013,127000,0.2,13000,68800,81800,1517,1988,2,1,1,5,327.44,True,True,True
37013,95000,0.2,27500,74700,102200,1222,1986,3,2,0,5,327.44,True,True,True
37013,154255,0.32,27500,99100,126600,1750,1986,3,2,0,5,327.44,True,True,True
37013,160000,0.3,27500,88800,116300,1612,1987,3,3,0,5,327.44,True,True,True
37013,185000,0.24,27500,113300,140800,2046,1988,3,3,0,5,327.44,True,True,True
37013,179971,0.19,27500,98900,128000,1366,1988,3,2,0,5,327.44,True,True,True
37013,155000,0.23,27500,81700,109200,1550,1984,3,1,1,5,327.44,True,True,True
37013,170000,0.23,27500,108500,136000,1802,1996,3,3,0,5,327.44,True,True,True
37013,162000,0.22,27500,100600,128100,1904.40002,1989,3,2,0,5,327.44,True,True,True
37013,110000,0.18,25000,81000,106000,1177,1999,3,2,0,5,327.44,True,True,True
37013,178400,0.4,22500,103000,125500,1510,2002,3,2,0,5,327.44,True,True,True
37013,147629,0.27,20500,74800,95300,1134,1999,3,2,0,5,327.44,True,True,True
37013,167900,0.23,27500,93200,120700,1516,1996,3,2,0,5,327.44,True,True,True
37013,220000,0.24,25000,145300,170300,2186,2015,4,2,1,5,327.44,True,True,True
37013,148000,0.27,22000,92200,114200,1578,1995,3,2,0,5,327.44,True,True,True
37013,200000,0.26,25000,110700,135700,1946,1989,3,3,0,5,327.44,True,True,True
37013,102000,0.23,17000,67200,94100,1230,1975,4,1,1,5,327.44,True,True,True
37013,168000,0.3,24000,85800,109800,1300,1968,3,1,1,5,327.44,True,True,True
37013,144900,0.23,15000,90500,105500,2112,1971,4,4,0,5,327.44,True,True,True
37013,150000,0.25,17000,57100,74100,1050,1972,3,1,0,5,327.44,True,True,True
37013,168900,0.23,17000,80800,97800,1560,1974,3,1,0,5,327.44,True,True,True
37013,170000,0.27,17000,84600,101600,1521,1974,3,1,1,5,327.44,True,True,True
37013,161000,0.27,17000,77100,94100,1100,1975,2,1,1,5,327.44,True,True,True
37013,158000,0.34,24000,85500,119200,1825,1968,3,1,1,5,327.44,True,True,True
37013,162000,0.2,24000,82100,106100,1250,1976,3,2,0,5,327.44,True,True,True
37013,126900,0.13,18000,45100,63100,1438.375,1984,2,2,0,5,327.44,True,True,True
37013,77500,0.15,18000,45300,63300,1438.375,1985,2,2,0,5,327.44,True,True,True
37013,125052,0.23,18000,49200,67200,1438.375,1985,2,2,0,5,327.44,True,True,True
37013,177000,0.3,18000,74000,92000,1268.50002,1965,3,1,1,5,327.44,True,True,True
37013,85000,0.39,18000,76100,95500,1097,1967,3,1,0,5,327.44,True,True,True
37013,140000,0.21,18000,86300,104300,1200,1978,3,1,1,5,327.44,True,True,True
37013,168000,0.38,25000,86500,111500,1750,1979,3,2,0,5,327.44,True,True,True
37013,214900,0.38,25000,116400,141400,2178,1986,3,3,0,5,327.44,True,True,True
37013,125000,0.2,15500,68900,84400,1248,1977,3,2,0,5,327.44,True,True,True
37013,119000,0.18,15500,76800,92300,1426.94998,1978,2,1,0,5,327.44,True,True,True
37013,155000,0.49,17500,83200,100700,1667.25,1967,3,1,1,5,327.44,True,True,True
37013,171500,0.29,33000,108200,141200,1828,2000,3,2,0,5,327.44,True,True,True
37013,234300,0.41,33000,145300,178300,2471,1987,3,3,0,5,327.44,True,True,True
37013,194000,0.3,27500,126200,153700,2162,1978,4,2,0,5,327.44,True,True,True
37013,174900,0.25,27500,106300,133800,1506,1977,3,2,0,5,327.44,True,True,True
37013,182000,0.27,27500,93000,120500,1678,1985,3,3,0,5,327.44,True,True,True
37013,113000,0.14,14000,54000,68000,1172,1984,3,2,0,5,327.44,True,True,True
37013,195000,0.31,29500,129100,158600,2396,1987,3,3,0,5,327.44,True,True,True
37013,167500,0.34,22000,89900,111900,1639,1972,3,1,1,5,327.44,True,True,True
37013,110000,0.33,22000,101800,123800,1974,1975,4,3,0,5,327.44,True,True,True
37013,173000,0.24,27500,103400,130900,1925,1980,3,2,0,5,327.44,True,True,True
37013,135000,0.24,27500,90300,117800,1440,1982,3,2,0,5,327.44,True,True,True
37013,75000,0.1,13000,49700,62700,1088,1985,2,1,1,5,327.44,True,True,True
37013,89000,0.11,13000,49000,62000,1116,1985,2,1,1,5,327.44,True,True,True
37013,112500,0.2,27500,74700,102200,1222,1986,3,2,0,5,327.44,True,True,True
37013,85000,0.09,13000,53900,66900,1158,1986,2,2,0,5,327.44,True,True,True
37013,121900,0.14,11900,57600,69500,1288,1986,2,1,1,5,327.44,True,True,True
37013,107000,0.24,20400,106000,126400,1958,1981,3,3,0,5,327.44,True,True,True
37013,152900,0.19,27500,76500,104000,1291,1985,3,1,1,5,327.44,True,True,True
37013,162000,0.22,27500,107100,134600,1423,1993,3,2,0,5,327.44,True,True,True
37013,170000,0.37,22500,92100,114600,1474,2000,3,2,1,5,327.44,True,True,True
37013,145000,0.21,25000,69400,94400,1066,1999,3,2,0,5,327.44,True,True,True
37013,152750,0.24,20500,71500,92000,1105,1999,3,2,0,5,327.44,True,True,True
37013,157000,0.23,20500,81200,101700,1312,1999,3,2,0,5,327.44,True,True,True
37013,160000,0.19,27500,110700,138200,1740,1999,3,3,0,5,327.44,True,True,True
37013,196800,0.18,27500,115700,143200,2057.25,1999,3,2,0,5,327.44,True,True,True
37013,190000,0.21,27500,110600,138100,1740,2000,3,2,1,5,327.44,True,True,True
37013,163000,0.24,25000,82000,107000,1218,1996,3,2,0,5,327.44,True,True,True
37013,137000,0.23,22000,109900,131900,1627.5,1994,3,3,0,5,327.44,True,True,True
37013,199000,0.22,24000,104200,128200,2448,1981,4,6,0,5,327.44,True,True,True
37013,159900,0.3,17000,76100,93100,2100,1975,4,2,0,5,327.44,True,True,True
37013,175000,0.22,24000,87200,111200,1898,1968,3,1,1,5,327.44,True,True,True
37013,163500,0.32,17000,76400,93400,1318,1974,3,1,1,5,327.44,True,True,True
37013,160000,0.34,17000,66800,83800,1300,1972,3,1,0,5,327.44,True,True,True
37013,75000,0.11,13000,51900,64900,1020,1985,2,1,1,5,327.44,True,True,True
37013,178000,0.23,24000,102200,126200,1842,1975,3,2,0,5,327.44,True,True,True
37013,122500,0.14,18000,44700,62700,1438.375,1983,2,2,0,5,327.44,True,True,True
37013,122900,0.13,18000,44900,62900,1438.375,1984,2,2,0,5,327.44,True,True,True
37013,68500,0.14,16000,59500,75500,960,1984,2,1,0,5,327.44,True,True,True
37013,192000,0.25,15000,94000,129500,2169,1968,3,1,1,5,327.44,True,True,True
37013,106000,0.39,15000,84600,99600,1500,1972,3,1,0,5,327.44,True,True,True
37013,100174,0.29,17500,79900,97400,1722,1967,3,1,0,5,327.44,True,True,True
37013,139800,0.25,18000,73100,91100,1396.5,1968,3,1,0,5,327.44,True,True,True
37013,145000,0.57,18000,98200,119900,2689,1955,4,3,0,5,327.44,True,True,True
37013,188000,0.28,25000,102300,129300,2022,1991,3,3,0,5,327.44,True,True,True
37013,145000,0.29,25000,77700,102700,1470,1987,2,2,0,5,327.44,True,True,True
37013,123500,0.2,15500,66800,83300,1550,1978,3,1,1,5,327.44,True,True,True
37013,122900,0.22,15500,87600,103100,1912,1978,3,1,0,5,327.44,True,True,True
37013,191000,0.23,25000,99300,124900,1726,1994,3,3,0,5,327.44,True,True,True
37013,197000,0.26,33000,117900,150900,1873,1995,3,2,0,5,327.44,True,True,True
37013,325000,0.36,33000,201100,250600,2852,1986,3,3,0,5,327.44,True,True,True
37013,177900,0.29,22000,96600,118600,1800,1975,4,2,0,5,327.44,True,True,True
37013,143000,0.32,29500,125100,154600,2268,1987,3,3,0,5,327.44,True,True,True
37013,175000,0.25,27500,110900,138400,1633,1986,3,2,0,5,327.44,True,True,True
37013,113000,0.21,14000,54000,68000,1172,1984,3,2,0,5,327.44,True,True,True
37013,128000,0.19,11900,60500,72400,1336,1986,3,1,1,5,327.44,True,True,True
37013,189000,0.29,20400,100000,120400,2090,1977,3,1,1,5,327.44,True,True,True
37013,77500,0.22,13000,52700,65700,1168,1984,2,2,1,5,327.44,True,True,True
37013,100000,0.13,13000,64000,77000,1168,1983,2,2,0,5,327.44,True,True,True
37013,160000,0.22,27500,108200,135700,1497,1988,3,2,0,5,327.44,True,True,True
37013,55500,0.14,11900,47000,58900,978,1985,3,2,0,5,327.44,True,True,True
37013,205000,0.42,27500,122800,162900,2244,1984,3,2,0,5,327.44,True,True,True
37013,137700,0.2,25000,74700,99700,1177,1998,3,2,0,5,327.44,True,True,True
37013,182000,0.29,27500,113500,141000,1836,1996,3,3,0,5,327.44,True,True,True
37013,200000,0.19,27500,128200,155700,2156,1999,3,3,0,5,327.44,True,True,True
